Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating
IMB.L,2743.5,0.0023748629886737316,0.01520432628208048,78.84713411331177,57.05263157894736,33.969309462915604,21.104643104643106,22.143336927761496,12.723845428840704,"Trend_MA50, Momentum_20, Volatility_30",64.8,Above Average
INF.L,801.7999877929688,-0.0022399052360053684,0.01945738349049648,48.15026819705963,60.208333333333336,46.9270990447461,32.20063993977037,32.76637473670737,49.08675393445336,"Trend_MA50, Volatility_30, Z_Score_20",47.9,Below Average
ITRK.L,4692.0,-0.002338932596215204,0.03266720391612935,15.421982109546661,64.58333333333334,35.45641858141858,24.23735922442819,27.953471372229025,76.73297166968052,"Volatility_30, Trend_MA50, Z_Score_20",22.1,Below Average
JD.L,68.69999694824219,-0.00232360820056865,0.022318772618458323,40.8723920583725,53.541666666666664,31.365800865800868,22.123343852018984,22.009364940005852,33.23901804184621,"Momentum_20, Volatility_30, RSI_14",43.2,Below Average
KGF.L,289.3999938964844,-0.0013802412468357783,0.02263887655502282,31.260192394256592,51.875,34.57722048066876,33.26267472521342,31.858099062918342,36.60001428221784,"Volatility_30, Trend_MA50, Momentum_20",41.3,Below Average
LAND.L,596.0,-0.00417710944026739,0.019227376041375033,30.50052523612976,66.25,47.59884559884559,26.559512185646486,32.57529959010496,55.0,"Trend_MA50, Volatility_30, Momentum_20",42.2,Below Average
LGEN.L,251.64999389648438,0.0015920155083954945,0.017847584204259657,58.33463668823242,63.125,30.842794556597045,33.52440191387559,30.034794034794032,39.709736719416185,"Trend_MA50, Volatility_30, Z_Score_20",53.2,Neutral
LLOY.L,97.1500015258789,-0.0035897279397035797,0.023330207058883855,86.3637626171112,54.583333333333336,40.36796536796537,27.73049961054857,32.09521174239519,33.70345804652489,"Volatility_30, Z_Score_20, Momentum_20",65.4,Above Average
LSEG.L,9890.0,-0.005230335948501308,0.01577906322567159,23.248012363910675,55.83333333333333,31.229713079512713,26.038961038961038,27.021444879321592,81.91933240611961,"Volatility_30, Trend_MA50, RSI_14",22.3,Below Average
MKS.L,329.75,-0.0018162739289540042,0.023394267705964377,50.824421644210815,55.83333333333333,43.165469896630626,30.617970245577,35.63450704508129,27.344812016738302,"Volatility_30, Trend_MA50, Return_5d",57.6,Neutral
