Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
FLTR.L,7614.0,-0.00807712350182388,0.035979644284730675,47.44746685028076,55.36842105263158,36.36894222571972,34.601910180857544,34.46712966234555,42.99706170421155,"RSI_x_Vol, Momentum_20, RSI_14",44.3,Below Average,xgboost,interactions
TMO,496.1099853515625,-0.008692015701131428,0.017556660563456734,62.850505113601685,62.315789473684205,31.03030303030303,28.698737794713026,24.65429821901242,62.9377948959952,"Volatility_30, Trend_x_Vol, Trend_MA50",44.1,Below Average,xgboost,interactions
ML.PA,30.450000762939453,0.005282266179466921,0.01991825961326161,62.469857931137085,58.14432989690722,34.26440867616506,25.56228956228956,25.868734667175488,68.21053426219167,"Volatility_30, RSI_x_Trend, Trend_x_Vol",44.1,Below Average,xgboost,interactions
AXP,313.5,-0.013437357715640585,0.0195075035278234,63.88980150222778,56.8421052631579,33.5171277997365,19.17500139737931,23.359942419681996,67.78654839203841,"Trend_MA50, RSI_x_Trend, RSI_x_Vol",43.8,Below Average,xgboost,interactions
FRE.DE,44.70000076293945,0.004494399167178642,0.016694135353794035,30.39989471435547,64.16666666666666,52.29287953425885,32.229541794759186,38.02101252981362,51.49701248514523,"RSI_x_Trend, Trend_MA50, RSI_x_Vol",43.8,Below Average,xgboost,interactions
EL.PA,199.25,0.009883410633960477,0.020565124679842003,61.15198731422424,53.19587628865979,21.149825783972126,36.16858237547893,22.403095162677044,50.756538723574664,"Trend_x_Vol, Momentum_20, RSI_x_Trend",43.7,Below Average,xgboost,interactions
AZN.L,15230.0,-0.0030112594920136404,0.016174216903895217,46.95707857608795,63.578947368421055,44.47683355292051,30.857870199975462,34.34948120662407,68.57142857142857,"Trend_MA50, Momentum_x_Vol, Return_10d",42.8,Below Average,xgboost,interactions
ATO.PA,34.20000076293945,0.019677991335610434,0.044504985848695694,38.06253373622894,57.319587628865975,32.221481305072636,14.288008644933061,19.544289899388946,31.232295899497316,"Volatility_30, Momentum_20, RSI_14",42.7,Below Average,xgboost,interactions
NXT.L,13420.0,-0.0011164867882397234,0.018505371066580567,54.733723402023315,63.1578947368421,47.71430625035938,38.621848739495796,40.08167376415533,74.4466800804829,"Volatility_30, Momentum_x_Vol, RSI_x_Trend",42.5,Below Average,xgboost,interactions
GOOGL,317.239990234375,-0.0039247701288198655,0.020133130382599753,43.49074065685272,58.526315789473685,55.12183235867447,23.617444346159516,29.57109896782028,60.13985187849982,"Trend_x_Vol, Momentum_20, Momentum_x_Vol",42.3,Below Average,xgboost,interactions
CCL.L,2061.0,0.012278978388998052,0.037204448958802344,54.2921245098114,53.26315789473684,40.403448275862075,27.89759998993179,31.310040145090294,67.29297146833682,"Volatility_30, Trend_x_Vol, Momentum_20",42.2,Below Average,xgboost,interactions
ENGI.PA,29.1299991607666,-0.002397315080268636,0.023222949904214266,51.848381757736206,61.64948453608247,39.21191553544495,23.333333333333332,28.79472986219224,68.25392680559261,"RSI_x_Trend, RSI_x_Vol, Volatility_30",42.2,Below Average,xgboost,interactions
SCHW,94.80000305175781,-0.02539317031512056,0.01336112601627966,44.1372811794281,52.63157894736842,34.75827505827506,40.23228723228723,35.401160731092666,50.423727248040464,"RSI_x_Trend, Volatility_30, Momentum_20",42.2,Below Average,xgboost,interactions
BMY,58.619998931884766,-0.014292958993961657,0.016496980696413973,41.533857583999634,52.631578947368425,37.4589027530204,35.67915713196034,35.69930001069915,54.160580323853765,"Trend_x_Vol, Volatility_30, Trend_MA50",41.9,Below Average,xgboost,interactions
FRES.L,3596.0,0.018985548313970035,0.039779867598724414,54.28321957588196,48.421052631578945,62.63636363636364,21.941600529100526,30.34698593265959,71.99661590524535,"Volatility_30, Trend_x_Vol, Momentum_x_Vol",41.6,Below Average,xgboost,interactions
PGR,194.1300048828125,-0.02876725965346638,0.012810308766518005,29.49223220348358,62.52631578947368,32.70136484907283,26.58485060690943,27.245421245421245,31.65379771613469,"Volatility_30, Return_5d, Momentum_x_Vol",41.6,Below Average,xgboost,interactions
MC.PA,483.29998779296875,-0.0013431643716632635,0.02105812325980331,52.23366618156433,60.412371134020624,35.011034833460464,33.391657362245596,31.399668325041453,62.35924278443364,"Volatility_30, Z_Score_20, Trend_x_Vol",41.4,Below Average,xgboost,interactions
NFLX,103.01000213623047,0.009407144103521059,0.028853118679164846,65.10013937950134,53.473684210526315,37.981354485113876,34.13512572672043,30.2203903367581,80.32521488431024,"RSI_x_Trend, Volatility_30, Trend_x_Vol",40.8,Below Average,xgboost,interactions
ZAL.DE,21.979999542236328,-0.013465041973225733,0.033928246317755095,46.728870272636414,57.91666666666667,30.989010989010985,12.096531517263225,16.60095907215345,44.92131167670594,"Trend_x_Vol, RSI_x_Vol, Volatility_30",40.5,Below Average,xgboost,interactions
LIN.DE,427.6000061035156,-0.010185171056676823,0.0155523868059362,45.85508406162262,59.58333333333333,26.28268811798224,28.334570834570833,21.5192008369926,52.723313719623675,"RSI_x_Trend, Trend_x_Vol, Trend_MA50",40.1,Below Average,xgboost,interactions
FERG.L,19070.0,0.019241047568145486,0.01953196816032772,63.65422010421753,57.26315789473684,32.30283400809717,32.959113300492604,31.757966954897903,88.45070422535211,"RSI_x_Trend, Trend_x_Vol, Trend_MA50",39.8,Below Average,xgboost,interactions
CB,327.9100036621094,-0.015107823458919145,0.010012420173395958,51.707637310028076,58.94736842105262,19.32967032967033,17.107448107448104,16.48195888553142,57.61213310925307,"Trend_MA50, Trend_x_Vol, RSI_x_Vol",39.8,Below Average,xgboost,interactions
EDV.L,4902.0,0.03069806560134558,0.034133063836431006,51.57020688056946,51.36842105263158,51.3143679356494,29.279093037423955,35.79087077865778,74.8477466504263,"Momentum_x_Vol, Trend_x_Vol, RSI_x_Trend",39.1,Below Average,xgboost,interactions
OR.PA,358.8999938964844,-0.005679507525188976,0.0176536136756652,66.26269221305847,55.25773195876288,17.063805759457935,11.948712360611674,13.553173114148723,61.80554709317758,"Volatility_30, RSI_x_Trend, Momentum_20",38.9,Below Average,xgboost,interactions
LR.PA,148.85000610351562,0.012585075534119916,0.028481587207059313,49.121469259262085,58.14432989690722,30.163421466147433,36.768248567502646,32.26190476190476,64.46103313449703,"RSI_x_Trend, Trend_MA50, Trend_x_Vol",38.7,Below Average,xgboost,interactions
IHG.L,140.4499969482422,0.008979885254342124,0.02160034260944202,51.21831297874451,56.84210526315788,30.638792102206736,28.388888888888886,26.650501323971316,68.3304234004824,"Trend_x_Vol, RSI_x_Vol, RSI_x_Trend",38.5,Below Average,xgboost,interactions
ANTO.L,3788.0,0.030187652977971213,0.04169985122279223,49.80073571205139,53.05263157894736,35.79946623424884,19.18831168831169,23.99189918991899,65.22767593140154,"RSI_x_Trend, RSI_x_Vol, Trend_x_Vol",38.1,Below Average,xgboost,interactions
ADM.L,3257.0,-0.0018387986515476795,0.02010189973954217,21.070683002471924,65.89473684210526,46.30337861372344,28.19392230576441,32.92003394950861,49.90723562152134,"RSI_x_Trend, Momentum_20, Trend_x_Vol",38.1,Below Average,xgboost,interactions
NWG.L,614.4000244140625,0.015201606116101773,0.027158992786347296,39.99820649623871,57.684210526315795,61.13095238095237,23.090423654989134,32.334890590018965,75.44081359684523,"Return_10d, Volatility_30, Return_5d",37.7,Below Average,xgboost,interactions
HSBA.L,1340.199951171875,0.004948991981675643,0.02600661580668916,36.51300370693207,58.315789473684205,66.83333333333333,23.070220841959973,28.181608264968837,80.085640884221,"RSI_x_Trend, Trend_x_Vol, Momentum_20",37.2,Below Average,xgboost,interactions
AAL.L,3506.5,0.014025448235974514,0.033359826288636894,50.120049715042114,54.94736842105262,52.13888888888889,13.205735349663389,19.624610040845205,73.69555843035792,"Trend_x_Vol, Momentum_x_Vol, Z_Score_20",37.0,Below Average,xgboost,interactions
TTE.PA,78.61000061035156,-0.003296590936681998,0.020290909927191784,33.929744362831116,58.55670103092783,32.00591347650171,23.63059016710132,24.958625030053604,50.050669408199866,"RSI_x_Trend, RSI_x_Vol, Return_10d",37.0,Below Average,xgboost,interactions
GLEN.L,565.7000122070312,0.009277452644123496,0.015528697488844992,48.569369316101074,59.578947368421055,46.25763125763125,24.043141843141846,26.725383084260773,76.71543992046884,"Trend_x_Vol, Momentum_20, Trend_MA50",36.9,Below Average,xgboost,interactions
OCDO.L,187.60000610351562,-0.02570759215678442,0.028209840418059687,31.394368410110474,59.578947368421055,33.08173977052696,22.630961458547667,26.761776235460445,41.37567340464215,"RSI_x_Vol, Trend_x_Vol, RSI_x_Trend",36.8,Below Average,xgboost,interactions
AMZN,238.3800048828125,0.020244002182271403,0.021465100383651764,40.70935845375061,61.473684210526315,47.12141432255284,37.89552577787872,41.647518265843686,75.33384297435494,"RSI_x_Trend, Volatility_30, Return_5d",36.6,Below Average,xgboost,interactions
MKS.L,364.8999938964844,-0.007614952998615476,0.023356685170643668,33.90427529811859,55.1578947368421,47.9637127005548,26.087326704217766,33.2910916769195,64.17410277134331,"Volatility_30, Trend_x_Vol, RSI_x_Trend",36.6,Below Average,xgboost,interactions
BK,127.55999755859375,-0.007932837594769593,0.012582843370690908,51.81329846382141,52.8421052631579,42.615433509760535,25.630539764044254,30.313755895845453,79.59662245290136,"Volatility_30, Trend_MA50, Return_5d",36.5,Below Average,xgboost,interactions
PUM.DE,24.75,0.017680933822844302,0.034623504206350665,44.3668395280838,61.666666666666664,48.448412698412696,20.39889579020014,27.041813869400073,75.62499627471058,"Momentum_20, RSI_x_Trend, Z_Score_20",36.2,Below Average,xgboost,interactions
MUV2.DE,549.4000244140625,-0.010090046100788341,0.015120058220433342,38.81663978099823,56.25,34.994072047423614,39.21098173272087,35.295280995281,67.12809162465655,"RSI_x_Trend, Momentum_20, Trend_MA50",35.8,Below Average,xgboost,interactions
CAP.PA,100.30000305175781,0.019101858542867722,0.02031529276860341,37.44530379772186,52.78350515463917,25.84161220043573,22.38066943949297,23.50581184920273,48.226960907816576,"Trend_x_Vol, Momentum_x_Vol, Trend_MA50",35.5,Below Average,xgboost,interactions
TFC,49.599998474121094,-0.01743266790996978,0.01800993627887666,50.856590270996094,60.42105263157896,39.695238095238096,14.295456800708113,20.36515162528422,80.49325906364598,"RSI_x_Trend, Momentum_20, Momentum_x_Vol",35.4,Below Average,xgboost,interactions
DCC.L,5140.0,0.013806706114398493,0.018777456717035845,47.19523787498474,67.15789473684211,35.60894660894661,26.77653223969013,27.903541744566677,84.56057007125891,"RSI_x_Trend, Trend_MA50, Trend_x_Vol",35.4,Below Average,xgboost,interactions
WFC,85.4000015258789,-0.007207569651044299,0.01974862717327064,54.12094593048096,51.1578947368421,39.54687223108276,19.205884804534463,21.96347237409734,74.13369012738643,"Z_Score_20, RSI_x_Trend, Momentum_x_Vol",35.1,Below Average,xgboost,interactions
SU.PA,260.20001220703125,0.01600939479032415,0.03091049698904526,16.88321977853775,56.70103092783505,42.023891821685936,46.56484215307744,43.17997167760696,59.710993243090684,"Trend_x_Vol, Momentum_x_Vol, Trend_MA50",35.1,Below Average,xgboost,interactions
PNC,221.1300048828125,-0.009407296890735384,0.015546867841271215,52.950769662857056,56.421052631578945,34.34579094795813,18.556500970294074,23.945248740330705,79.42425325532544,"Volatility_30, Momentum_20, Momentum_x_Vol",34.6,Below Average,xgboost,interactions
MS,177.63999938964844,-0.0029187486628432513,0.021005974868429145,38.60369026660919,58.94736842105262,51.87222222222222,21.70579241151882,29.259689879232173,74.55207147394863,"Trend_MA50, RSI_x_Trend, Momentum_20",34.6,Below Average,xgboost,interactions
NVDA,188.6300048828125,0.025664733438725884,0.02241921462547618,21.017834544181824,56.421052631578945,54.1957909263412,34.25501583339111,39.81240981240981,68.17249289193902,"Momentum_20, Trend_MA50, RSI_x_Trend",34.2,Below Average,xgboost,interactions
