Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating
RCL,255.33999633789062,-0.0184516723312782,0.014671623899271711,63.522690534591675,56.8421052631579,44.22144522144522,25.418006241535654,31.084781785445948,2.830672601997236,"Trend_MA50, Volatility_30, Z_Score_20",62.5,Above Average
MAR,340.4599914550781,0.017239800924982784,0.019272314305068598,34.15391147136688,62.73684210526316,48.29410925688204,23.70547640690618,29.209415119883232,32.53713323689949,"Trend_MA50, Volatility_30, Return_5d",47.7,Below Average
HLT,310.6000061035156,0.014402833622738198,0.015390381600652361,55.60343861579895,61.26315789473684,43.93372319688109,28.749240676856726,34.100577622447176,28.60908580667096,"Trend_MA50, Volatility_30, RSI_14",60.6,Above Average
CMG,37.029998779296875,0.022928121515598088,0.027196886060843146,20.000827312469482,51.578947368421055,29.66854052380368,32.001467969209905,29.0623331914807,42.53392519627276,"RSI_14, Trend_MA50, Momentum_20",30.1,Below Average
YUM,146.3300018310547,0.03875918863577077,0.02097132693063607,69.67318058013916,59.578947368421055,42.257908859806044,39.70307527583069,35.857188963437125,32.052108521313855,"Trend_MA50, Volatility_30, Momentum_20",60.7,Above Average
ROST,230.0399932861328,-0.003033770435842298,0.015601217608313518,34.62084233760834,58.736842105263165,47.38257408226448,37.161616161616166,37.36705356499171,29.98605003048563,"Momentum_20, Volatility_30, Trend_MA50",53.0,Neutral
TJX,125.98999786376953,-0.00023804777095692842,0.012930728109675037,48.08869957923889,64.0,42.397076607602926,30.76128364389234,33.646032686864515,11.016920043691215,"Return_5d, Trend_MA50, Return_10d",57.7,Neutral
ORLY,87.22000122070312,0.016313231541101203,0.011784020301280944,44.8526531457901,62.315789473684205,37.74531024531025,37.49474789915966,36.14115646258504,34.32971559084611,"Trend_MA50, Volatility_30, RSI_14",50.3,Neutral
AZO,2965.52001953125,0.03085774555705223,0.014065493394588895,75.51657557487488,57.47368421052632,36.75886818495514,36.945977759967946,34.819901052777766,45.353570417573245,"Trend_MA50, Volatility_30, Momentum_20",56.1,Neutral
EBAY,108.98999786376953,0.011508100823847123,0.02245493142427694,27.031609416007996,58.10526315789474,55.41525141525142,25.52644456992283,32.27615686664347,53.91553234517157,"Trend_MA50, Return_5d, Z_Score_20",41.1,Below Average
DASH,203.5399932861328,0.007873217934725396,0.021854664009825955,39.30693864822388,52.8421052631579,46.60354036812149,32.573333274632475,36.23066463207308,30.281253573883447,"Trend_MA50, Volatility_30, Volume_MA_Ratio",48.4,Below Average
EXPE,287.8599853515625,0.02503293492658365,0.029541574530276688,26.270058751106262,55.789473684210535,50.10247520840741,39.565199871050936,40.900088102516065,26.798781616192528,"Trend_MA50, Volatility_30, Return_10d",50.3,Neutral
LYV,171.49000549316406,0.007875472493374946,0.015868721181309175,36.518120765686035,56.421052631578945,34.98863636363636,24.37102242312496,27.247211768730757,25.97213227346488,"Volatility_30, Trend_MA50, Volume_MA_Ratio",48.7,Below Average
V,375.2799987792969,0.01303816011096881,0.011749616724558189,38.630542159080505,58.315789473684205,43.415886439142255,47.14600569148624,39.66493580304322,41.664716358613134,"Volatility_30, Momentum_20, Return_10d",43.9,Below Average
MA,574.4199829101562,0.009188461579292095,0.011454052531663268,59.07990336418152,59.36842105263158,35.11266511266511,42.062387609614,35.03961196959959,30.358265419701056,"Return_10d, Trend_MA50, Z_Score_20",54.5,Neutral
BRK-B,514.9500122070312,0.00897391526473279,0.008530535475731543,36.13005876541138,64.63157894736842,26.344940322169926,29.480950238844976,25.806497375514255,73.11870634429698,"Volatility_30, Z_Score_20, Momentum_20",27.8,Below Average
BX,128.2899932861328,-0.0017119386048329854,0.02397201400022076,27.935868501663208,54.94736842105262,37.976190476190474,27.28949753949754,29.140598705235522,20.672494979814303,"Trend_MA50, Volatility_30, Return_10d",46.0,Below Average
KKR,102.2699966430664,0.011772801646765751,0.02562718525113908,59.62984561920166,52.421052631578945,44.52071611253197,26.583893230952054,27.59519961917647,37.760529346371726,"Trend_MA50, Momentum_20, Z_Score_20",54.6,Neutral
APO,128.30999755859375,-0.005194589790192272,0.02319852945896723,39.64000940322876,55.368421052631575,39.134510125889435,34.521188630490954,35.04844898921688,38.943739036978855,"Momentum_20, Volatility_30, RSI_14",47.0,Below Average
ARES,131.52000427246094,-0.0009115399403210045,0.02561778368296639,39.51597809791565,55.36842105263158,46.07742981656024,27.92063492063492,29.97363581045031,33.22799080734738,"Trend_MA50, Momentum_20, Volatility_30",47.9,Below Average
COF,206.67999267578125,-0.007777294057811579,0.016734759054236027,55.577969551086426,58.94736842105264,42.25174825174825,29.72669637282492,33.33746741937847,35.122550748570106,"Volatility_30, Trend_MA50, Return_10d",54.6,Neutral
IBM,249.08999633789062,0.023839875094806784,0.018984213286024374,58.601367473602295,59.789473684210535,43.38383838383838,24.4986568986569,29.599118730615068,65.31997729961222,"Z_Score_20, Trend_MA50, Volatility_30",45.7,Below Average
MU,924.030029296875,-0.05252956130238706,0.03470583222088896,32.369887828826904,54.94736842105262,68.49679631451133,42.54086079020044,47.32885024509189,52.155997612005,"Volatility_30, Trend_MA50, RSI_14",48.2,Below Average
ADI,361.0199890136719,-0.046887401190296774,0.02111128214054454,72.12796807289124,53.68421052631578,38.84126984126984,33.7074441687345,33.114270864270864,43.4473758453893,"Momentum_20, Trend_MA50, RSI_14",54.3,Neutral
LRCX,273.489990234375,-0.08292539361914308,0.03663492405538842,71.70836329460144,49.473684210526315,54.56732026143791,19.574957255629524,27.455450022614194,34.92766494056369,"Z_Score_20, RSI_14, Trend_MA50",61.3,Above Average
KLAC,169.08999633789062,-0.06393934394809175,0.032127556667368065,83.1074059009552,53.894736842105274,58.93693693693693,29.416817678445586,34.128888623005075,39.6172964068983,"RSI_14, Momentum_20, Volatility_30",68.9,Above Average
MCHP,71.4800033569336,-0.03665759707788008,0.03663284794403057,39.81841802597046,58.315789473684205,40.85497835497835,27.325158869454697,29.405930016763943,42.62560497383083,"Momentum_20, Volatility_30, Trend_MA50",42.2,Below Average
ANET,187.80999755859375,-0.05902098800259625,0.031648457297635824,62.06487417221069,47.368421052631575,45.720405437344844,35.33720348255232,39.28170127911109,49.750296412345996,"Momentum_20, Volatility_30, RSI_14",51.6,Neutral
PANW,373.94000244140625,0.13092396595801703,0.04621395783717072,35.00472605228424,50.73684210526316,36.8289384719405,27.428688233751405,29.906057879742093,55.89318785810107,"RSI_14, Trend_MA50, Volatility_30",37.8,Below Average
CRWD,235.3800048828125,0.13853148219344247,0.05705765404237264,40.78015387058258,49.684210526315795,42.85694120358367,29.44506193018779,34.124015826418656,65.08504694322673,"Trend_MA50, Volume_MA_Ratio, Return_10d",37.1,Below Average
FTNT,170.17999267578125,0.09040805208812808,0.03413200694133858,53.718018531799316,52.210526315789465,40.76807107282272,15.84152257322989,19.32017543859649,62.85875037564496,"Volume_MA_Ratio, Return_5d, Trend_MA50",40.0,Below Average
DDOG,230.0500030517578,0.039962009265363196,0.054233311096269,60.618382692337036,51.1578947368421,37.839119200089876,30.010829126001784,32.02602586294675,52.26359201080996,"Volatility_30, Trend_MA50, Momentum_20",48.7,Below Average
SNPS,381.42999267578125,-0.04013793349198558,0.03371208696758111,42.392176389694214,52.210526315789465,38.065998329156216,27.645709973296174,28.904667765427256,46.09598389301652,"Return_10d, Trend_MA50, RSI_14",41.3,Below Average
CDNS,279.05999755859375,-0.03562911750549136,0.023301579118011898,58.61319303512573,57.05263157894736,40.87545555856751,34.07462719835945,34.055410777187205,33.342362095088305,"RSI_14, Return_10d, Trend_MA50",55.2,Neutral
TEAM,192.77000427246094,0.07273237365709706,0.07258660943238854,48.177796602249146,51.57894736842104,36.8328173374613,35.63854938637843,32.44186436052585,62.900125595845786,"Volatility_30, RSI_14, Trend_MA50",38.7,Below Average
WDAY,194.2100067138672,0.04582665538759745,0.04405566355045729,16.889680922031403,48.0,34.88004772573052,45.47077922077922,36.244564892130505,46.474460263450375,"Trend_MA50, Z_Score_20, Volatility_30",30.5,Below Average
MDB,382.2900085449219,0.05543750190097696,0.04964647588155568,50.2288818359375,50.526315789473685,46.09139784946237,24.683915870447816,31.359257817632784,45.27252732486802,"Trend_MA50, Volatility_30, RSI_14",46.4,Below Average
NET,330.3599853515625,0.07774112376330033,0.04497943459531857,28.385192155838013,50.10526315789475,45.32824350288199,26.002745536103884,32.43732444527228,65.2888944203872,"Volatility_30, RSI_14, Z_Score_20",32.6,Below Average
ZS,191.72999572753906,0.16524859335640785,0.04723844743676125,75.45311450958252,55.36842105263158,37.7229020979021,17.656049736967958,22.89159313767978,57.43640543818678,"Trend_MA50, Volume_MA_Ratio, Volatility_30",54.1,Neutral
FICO,1001.5,0.01634884168915618,0.044053191525746535,69.55873370170593,53.26315789473684,39.292123952389744,33.49758454106281,31.670099280004923,31.006697972048983,"Momentum_20, Volatility_30, Return_5d",58.0,Neutral
GDDY,104.47000122070312,0.06525952427648152,0.03536129764387649,50.35201907157898,56.0,28.63745615548272,28.558441558441558,27.724507096745338,55.577527563103025,"Return_10d, Volatility_30, Return_5d",42.7,Below Average
LULU,100.30000305175781,0.013438434016877387,0.04055274717889868,25.07389783859253,61.684210526315795,50.3025641025641,42.040265939870906,45.030318227921086,29.04549218555985,"RSI_14, Trend_MA50, Z_Score_20",51.7,Neutral
ROKU,157.4499969482422,0.016265438530901566,0.010893353251100545,30.170729756355286,55.1578947368421,62.28370663153271,27.46665478967273,34.30405959324381,48.29440323543232,"Volatility_30, Trend_MA50, RSI_14",43.8,Below Average
DOCU,69.76000213623047,0.06260472985261734,0.035007219045176924,26.686295866966248,54.94736842105264,51.316118935837245,48.526450293892154,44.81612395719047,64.31980441566951,"Volatility_30, RSI_14, Z_Score_20",36.2,Below Average
OKTA,186.4499969482422,0.11981980149094418,0.06347466670815684,20.342576503753662,52.21052631578948,43.80551806867596,27.878013509699343,29.274665137436152,75.72566961130217,"Volatility_30, Trend_MA50, Momentum_20",23.9,Below Average
ESTC,85.11000061035156,0.0206259891269005,0.0526706988444572,33.94782543182373,57.26315789473684,54.70828688219992,28.905689411145126,33.663068839448115,51.669943577361785,"Trend_MA50, Z_Score_20, Momentum_20",43.8,Below Average
BILL,49.66999816894531,0.05121689246445116,0.02663621864698609,29.0980726480484,54.526315789473685,44.99145299145299,26.91597409151398,32.251212125690344,54.811974886707915,"Volatility_30, Momentum_20, Trend_MA50",38.6,Below Average
AFRM,73.37999725341797,0.027155581546947305,0.034912743789976705,54.48752045631409,51.36842105263158,47.05996337140966,25.71238681475534,31.84357618554669,43.68914783025938,"Return_10d, Trend_MA50, Volatility_30",48.6,Below Average
SOFI,17.649999618530273,0.019053113713660697,0.03519027732720633,44.94231343269348,51.999999999999986,38.128205128205124,23.366013071895424,25.333689128771095,45.5235220227724,"Trend_MA50, RSI_14, Volume_MA_Ratio",41.7,Below Average
HOOD,114.33000183105469,0.01563473519589431,0.049904862609294574,44.05731558799744,49.68421052631579,53.93207791099023,33.27991786798221,35.54476695905532,59.612279836576704,"Momentum_20, Volatility_30, Z_Score_20",46.4,Below Average
APP,334.239990234375,0.031732309700107875,0.04441247228573117,56.18950128555298,55.78947368421052,54.42874962874963,30.42817612591051,37.67011019535239,68.86441054035994,"Volatility_30, Z_Score_20, RSI_14",47.9,Below Average
HUBS,250.61000061035156,0.11219100241365565,0.060237936728000326,40.463945269584656,55.57894736842106,45.54162660684399,33.26930857922973,37.17594817668946,52.78884662229026,"Trend_MA50, Return_5d, Volatility_30",44.3,Below Average
TWLO,231.8800048828125,0.01992521951916859,0.053250024206534685,24.43721890449524,56.84210526315788,51.77974199713331,16.06667944458642,23.947651166604437,56.17604680255193,"Volatility_30, Volume_MA_Ratio, Trend_MA50",37.7,Below Average
U,43.45000076293945,-0.011601417928904012,0.036075792058722314,48.03924858570099,54.526315789473685,48.87121574078096,31.407070707070705,36.60494738171689,38.01946135554918,"Momentum_20, Trend_MA50, Volatility_30",52.8,Neutral
ZM,95.36000061035156,-0.0021973326895806666,0.02946201678661599,54.35749292373657,65.47368421052633,61.74889094393738,31.934692306964443,41.94844006568145,36.63561504603909,"Trend_MA50, Volatility_30, Return_10d",61.6,Above Average
RBLX,51.290000915527344,0.12725276737422742,0.03374631645780389,49.28733706474304,48.21052631578947,50.149732620320854,23.36989089005578,27.68947566480653,85.82047281739467,"Trend_MA50, RSI_14, Volatility_30",36.0,Below Average
S,22.610000610351562,0.1448101574861551,0.04677732644879471,36.12072765827179,49.05263157894736,36.10665869218501,37.28913787737317,35.646284935471634,58.12898187376915,"Volatility_30, Trend_MA50, Z_Score_20",38.6,Below Average
PINS,19.690000534057617,0.03359586995426178,0.033819554393617474,39.71632122993469,60.63157894736842,49.1573589504624,38.735377322425265,40.184569248898654,25.131594467686767,"RSI_14, Return_5d, Z_Score_20",56.3,Neutral
ETSY,74.45999908447266,0.023364443352533737,0.0302808891591149,52.75261402130127,55.78947368421052,54.57142857142858,13.438393685539506,21.065275307584773,24.10381265688288,"Trend_MA50, Z_Score_20, Volatility_30",59.1,Neutral
HWM,227.1300048828125,-0.010800904668554101,0.029128557254024027,73.43325018882751,58.315789473684205,47.318655060590544,35.106091553526376,39.790700150021536,29.635036596713604,"Volatility_30, Return_5d, Trend_MA50",68.8,Above Average
MTD,1285.75,-0.0060068799971613185,0.010611629022401385,66.18940234184265,63.78947368421052,50.28478057889823,26.858931017146027,33.24450013923698,18.003464634559762,"Trend_MA50, Momentum_20, Return_10d",66.8,Above Average
WAB,278.4200134277344,-0.016947912478922356,0.011746643653181744,38.9492005109787,55.57894736842106,32.09774294333118,22.6830189529023,25.005261466054442,26.923136174935877,"Momentum_20, RSI_14, Volatility_30",48.5,Below Average
HEI,303.75,-0.03876582278481011,0.014957585333317445,47.67092168331146,63.578947368421055,50.95311355311355,32.455300127713926,34.877326142681184,10.47189282358947,"Momentum_20, Return_10d, Volatility_30",59.8,Neutral
GGG,76.54000091552734,-0.0020859979019661745,0.010768079546708699,41.18207395076752,65.89473684210526,21.961957031616475,16.82605363984674,16.968110968110967,29.933458459961315,"RSI_14, Volatility_30, Trend_MA50",47.7,Below Average
XYL,107.48999786376953,0.004955112040327281,0.015334110319750786,62.87994980812073,58.94736842105262,17.40518084066471,13.32930496613361,14.141056683429564,31.7512074680714,"Volatility_30, Trend_MA50, RSI_14",48.4,Below Average
IEX,222.13999938964844,-0.009232448428853846,0.012196322739288758,55.097657442092896,54.526315789473685,35.31888544891641,28.221733330521253,28.22274474845248,33.45745217913151,"Volatility_30, Trend_MA50, Momentum_20",51.0,Neutral
IR,72.12999725341797,-0.010969464533253759,0.016781018242729328,64.93185758590698,55.78947368421052,35.325470925470924,30.771287976037648,31.565502396291937,22.127669475292677,"RSI_14, Trend_MA50, Volatility_30",60.7,Above Average
RPM,100.80999755859375,0.005987411232439177,0.01732848881922558,57.179951667785645,57.684210526315795,24.999628527982004,22.790890269151138,22.639123195433008,35.524258830908536,"Trend_MA50, Return_10d, Volatility_30",49.1,Below Average
MAS,69.41000366210938,0.01298901142215736,0.019896142770274253,55.967146158218384,63.789473684210535,38.95243268972082,39.341102106396875,36.442949770535975,36.9146132889161,"Volatility_30, Trend_MA50, Return_10d",55.3,Neutral
NVR,6299.56005859375,0.022529736306747372,0.014255852095930516,29.944926500320435,66.52631578947367,28.77111192900667,23.17135278514589,24.71399360015767,45.057345282462386,"Volatility_30, Trend_MA50, Return_10d",36.2,Below Average
LEN,79.98999786376953,0.004899489913623878,0.022632680295005633,49.18893277645111,57.05263157894738,40.075581395348834,21.441852516145588,23.601993084458133,28.465976387880644,"Return_10d, Trend_MA50, Volatility_30",54.6,Neutral
DHI,139.41000366210938,0.011023310458982083,0.022590157996874482,43.966445326805115,62.73684210526316,34.95454545454545,9.031153467129077,14.18037518037518,35.11830788934621,"Volatility_30, Momentum_20, Trend_MA50",46.0,Below Average
PHM,118.94000244140625,0.005750044756404282,0.018812152423344396,58.71250033378601,57.26315789473684,27.145886371692825,14.154899443731278,16.59199910362701,28.19779804522888,"Volatility_30, Return_5d, Return_10d",54.2,Neutral
BLDR,60.2400016784668,-0.0021533419863837278,0.03523828423294195,57.02793598175049,57.684210526315795,32.77454780361757,34.56486042692939,31.660886830014384,24.797979982856972,"Trend_MA50, RSI_14, Return_10d",57.3,Neutral
KBH,49.56999969482422,0.008340110835734604,0.024769842084785807,25.507667660713196,54.10526315789474,22.38400814871403,18.705892829314987,19.28754069923263,27.333831323708566,"RSI_14, Trend_MA50, Momentum_20",39.5,Below Average
MTH,64.87999725341797,0.010277110248669397,0.024863853555249876,38.627031445503235,59.1578947368421,27.123015873015873,10.276190476190475,14.665694641907143,26.987951530360164,"Trend_MA50, RSI_14, Volatility_30",46.3,Below Average
TOL,134.22999572753906,-0.005114159878228275,0.020579912847223606,34.70448553562164,57.26315789473684,36.05905603348059,26.614698149458995,29.879858345611773,28.127067030615535,"Trend_MA50, Volatility_30, Momentum_20",48.8,Below Average
CCS,60.849998474121094,0.005120541029166814,0.021848205611058266,29.989895224571228,57.473684210526315,30.887218045112785,24.54284641784642,26.401617250673855,24.216849473410875,"Volatility_30, Trend_MA50, Return_10d",45.2,Below Average
EW,85.5199966430664,0.013630364573278042,0.014327934427800719,80.95752000808716,59.368421052631575,35.01665929529707,21.00952676814746,24.87359072185177,27.767851243216157,"RSI_14, Trend_MA50, Return_5d",66.7,Above Average
PODD,137.8000030517578,0.04425580509823446,0.04421904262671514,68.15662980079651,52.21052631578948,29.925528105979232,30.992554965295277,23.782537043680254,39.23729317656146,"Return_10d, Volatility_30, Z_Score_20",53.8,Neutral
ALGN,153.0,0.014454267139073274,0.021097039962083782,60.77662110328674,57.473684210526315,42.01994301994302,34.46357989836251,37.33284903832849,36.93940236133363,"Return_10d, Trend_MA50, Volatility_30",56.9,Neutral
BIIB,217.36000061035156,0.0009671043968220161,0.017681582474384384,50.83974003791809,58.105263157894726,44.203908383474946,43.98534278959811,41.12570649069537,48.992584603920925,"Trend_MA50, Volatility_30, Return_10d",49.2,Below Average
ILMN,208.2100067138672,0.008525114030717207,0.029600746069590376,72.57764339447021,56.421052631578945,49.37795807978364,28.102973267866883,34.62194580250966,38.830190093258224,"Return_5d, Trend_MA50, Z_Score_20",62.9,Above Average
RMD,222.99000549316406,0.021624598562848263,0.021121316623926096,33.32072198390961,60.8421052631579,33.11178861788618,31.81478408151836,31.651041965640765,37.026887449036224,"Volatility_30, Momentum_20, Trend_MA50",43.5,Below Average
TECH,72.2699966430664,0.002079782179313483,0.0019344830604407744,24.449221789836884,60.210526315789465,43.072811059907835,25.783730158730158,31.068541258835204,45.4543878205684,"Return_10d, Trend_MA50, Return_5d",37.3,Below Average
MOH,214.07000732421875,0.048181030223430676,0.022667303453146458,61.9536817073822,49.473684210526315,40.16082578742425,21.93346416222783,20.702927002219216,67.76182077827855,"Trend_MA50, RSI_14, Volatility_30",42.8,Below Average
UHS,173.25,-0.009037360947816597,0.01497947083615713,61.15483641624451,54.315789473684205,42.18590932876647,33.8294620216817,34.9437430786268,44.861346617028715,"Momentum_20, Trend_MA50, Z_Score_20",51.1,Neutral
THC,264.510009765625,0.0031097399090849187,0.01854809660996592,70.19302248954773,51.789473684210535,38.1668654343073,31.697388632872503,32.40184853886835,36.933933489999376,"Volatility_30, Return_10d, Trend_MA50",57.8,Neutral
FSLR,207.0399932861328,-0.009520190904584891,0.03291070412904137,30.459317564964294,53.894736842105274,37.36338672768879,21.06826484198401,26.322950317682533,48.837206053329446,"Return_10d, Momentum_20, Trend_MA50",36.3,Below Average
ENPH,36.65999984741211,0.008528236211941431,0.0359771469281788,54.82839345932007,52.0,41.021807802417044,41.12225599459642,37.77932821614252,47.86535188064825,"Trend_MA50, Z_Score_20, Momentum_20",48.3,Below Average
SEDG,35.33000183105469,0.01874283506802321,0.07387468857150085,29.98110055923462,54.315789473684205,53.43055555555556,28.177270270149528,35.090129766036064,65.59524025776449,"Trend_MA50, Return_10d, Volatility_30",36.5,Below Average
NEE,81.62999725341797,-0.008261454566217297,0.008337692588489013,35.20997762680054,59.789473684210535,35.12332112332112,21.287793733614166,22.42834681042228,34.46542498061466,"Volatility_30, Z_Score_20, Momentum_20",43.2,Below Average
AEP,122.2300033569336,-0.008919147472550404,0.010226866577474202,57.95897841453552,61.473684210526315,28.763157894736842,20.473788073788075,23.83017200696208,51.36612112985154,"Trend_MA50, RSI_14, Volatility_30",46.2,Below Average
XEL,74.16000366210938,-0.017748295866100938,0.010455287425621965,34.055307507514954,63.36842105263158,36.634550634550635,21.42628205128205,25.15016041877744,31.80245473147214,"Trend_MA50, Return_10d, RSI_14",44.2,Below Average
CMS,66.81999969482422,-0.004914397968070139,0.008550126313966325,72.68528938293457,66.31578947368422,18.884910485933506,17.45843989769821,17.48595090209997,34.43583376254803,"Return_10d, Trend_MA50, Return_5d",54.7,Neutral
EIX,56.130001068115234,0.0023214476449149313,0.05187862801027504,49.368125200271606,53.89473684210526,39.06952749195349,29.536975885660098,28.859434682964093,26.301808403501695,"Trend_MA50, Momentum_20, Volatility_30",54.6,Neutral
DTE,131.1300048828125,-0.01093676971048696,0.008978639195586067,61.710309982299805,69.05263157894737,32.22352285395764,24.978494623655912,26.256410256410255,33.69329029961747,"Volatility_30, Trend_MA50, Return_5d",55.5,Neutral
WEC,105.16999816894531,-0.0015190701540669371,0.009563451365010264,25.29546022415161,70.3157894736842,40.09523809523809,24.865147717779294,28.657622263497416,35.568798152127826,"Trend_MA50, Volatility_30, Return_5d",43.5,Below Average
CBOE,284.5,0.01231138396626208,0.02205208337219111,73.76449704170227,53.89473684210526,32.11611917494271,21.394274002969656,25.637072479177743,32.08263622232823,"Trend_MA50, Volatility_30, Return_5d",57.2,Neutral
MCO,477.92999267578125,0.006274303383849711,0.01501879016595329,44.79762613773346,57.68421052631578,36.91470191315392,29.57969979935175,32.016203821081874,33.52395533276703,"Momentum_20, Trend_MA50, Return_5d",48.5,Below Average
NDAQ,91.56999969482422,0.004167093357214657,0.011735965639311459,43.51531267166138,59.57894736842104,43.97745571658615,24.385606874328676,28.170055232124195,26.619147621988887,"Trend_MA50, Volatility_30, Return_10d",54.5,Neutral
MKTX,163.10000610351562,0.0006135343773965296,0.0013314418971643845,3.2766684889793396,72.21052631578948,30.320346320346317,14.629629629629628,19.699636688620778,68.82354525136657,"Volatility_30, Trend_MA50, RSI_14",21.3,Below Average
RJF,170.8000030517578,-0.01533496805691481,0.013570877754281388,29.265564680099487,58.73684210526316,21.17216117216117,9.714285714285714,12.967136615068744,40.67851795230296,"Trend_MA50, Volatility_30, Z_Score_20",30.7,Below Average
BEN,33.470001220703125,-0.005349191590299007,0.015536105514401622,46.93484306335449,58.94736842105264,46.31941845564137,23.55751185467174,30.8708842027377,39.37155504974972,"Volatility_30, Trend_MA50, RSI_14",51.8,Neutral
AMP,558.5399780273438,0.0016678192647410217,0.011114568692927857,50.54603815078735,48.631578947368425,22.030790914511847,24.82870071105365,22.98093034316597,48.09360581869151,"Trend_MA50, Volatility_30, Return_10d",38.9,Below Average
STT,188.16000366210938,-0.02709405584148905,0.013280092837537519,55.67488670349121,49.05263157894737,42.56410256410256,19.92396937794263,23.282597908783867,44.54976560367224,"Volatility_30, Trend_MA50, Return_10d",46.2,Below Average
NTRS,181.7100067138672,-0.03953695031985471,0.01282082076170363,31.956177949905396,57.89473684210526,42.28632478632478,22.62886662886663,28.58505111446288,40.67093851676196,"Volatility_30, Trend_MA50, RSI_14",39.2,Below Average
FITB,54.380001068115234,-0.00621345294230824,0.011425036049570682,64.57156538963318,57.684210526315795,35.759515275644304,20.046655188732455,23.48749040012715,45.60811137351432,"Return_5d, Trend_MA50, RSI_14",49.8,Below Average
KDP,31.579999923706055,0.006052900215100854,0.017319856035554658,42.55891144275665,56.210526315789465,25.677196477582203,23.95087207282329,23.231243784991744,40.08530605621757,"Return_10d, Trend_MA50, Volatility_30",38.2,Below Average
SJM,121.30000305175781,0.0013208161046354139,0.015864642986422053,34.44584012031555,62.315789473684205,33.142857142857146,16.670660522273426,19.642525841894773,38.20340979138315,"Trend_MA50, Momentum_20, Volatility_30",42.5,Below Average
CPB,21.25,0.011904761904761862,0.023010047457147024,25.823229551315308,68.0,35.12685843568197,22.919152919152918,24.991268493815184,24.15631176437506,"Volatility_30, Return_10d, Return_5d",46.5,Below Average
HRL,20.959999084472656,0.018959620585048853,0.02113604933597891,27.562475204467773,62.526315789473685,22.494623655913976,23.49821121185439,22.404455618828944,21.284377791030067,"Trend_MA50, Volatility_30, Volume_MA_Ratio",42.5,Below Average
MKC,50.38999938964844,-0.01812159607767061,0.01471852344856632,64.16221857070923,58.94736842105264,22.711462450592883,20.415458937198068,21.10351065396184,18.251350674159326,"Return_10d, RSI_14, Z_Score_20",56.3,Neutral
CAG,14.789999961853027,0.0130136695492451,0.0172057912680647,52.461886405944824,63.1578947368421,28.518651426546164,31.676808654496284,28.50641176290272,15.441153525879827,"Trend_MA50, Volatility_30, Return_10d",55.0,Neutral
LW,48.2599983215332,0.008568440135559241,0.01606996376799841,37.23720908164978,64.42105263157895,39.26933935629587,29.835199283475152,30.92553151601721,16.969697436755027,"Volatility_30, Trend_MA50, Momentum_20",52.2,Neutral
BG,121.2300033569336,-0.009639737520415026,0.01946039254666225,29.717019200325012,59.157894736842096,45.04185520361991,25.39395321201067,31.22806138655195,68.30963290307031,"Volatility_30, Z_Score_20, Return_10d",34.7,Below Average
ADM,86.44000244140625,-0.003228768165999818,0.018505564683365977,52.04817056655884,57.473684210526315,49.68986568986569,28.305922201271038,34.81611694152924,79.74137883785451,"Momentum_20, Return_5d, Volatility_30",40.0,Below Average
TSN,53.15999984741211,0.0033975142833340133,0.018496666133615506,28.148657083511353,67.78947368421053,31.502089864158826,33.846339987900784,28.607492067068637,28.334876290837784,"Trend_MA50, RSI_14, Momentum_20",47.0,Below Average
ON,71.6500015258789,-0.05897029025166978,0.030179566884059747,50.17697811126709,53.684210526315795,43.85338345864662,25.089295982913004,29.946053946053944,49.44000244140625,"Trend_MA50, Volatility_30, Momentum_20",46.3,Below Average
MPWR,1143.239990234375,-0.07389463699887744,0.027581918674162438,69.20573711395264,52.63157894736842,46.09313725490196,35.048070793304056,36.88561203524073,28.813900618979105,"Trend_MA50, Volatility_30, Momentum_20",65.3,Above Average
TER,329.20001220703125,-0.1330453725146502,0.04772926416367541,50.765275955200195,49.473684210526315,38.364157119476275,38.785021496831504,36.73521763442422,39.98654048989399,"Volatility_30, RSI_14, Z_Score_20",50.3,Neutral
SWKS,79.26000213623047,-0.1028862082046692,0.037924007217959306,28.890153765678406,59.36842105263158,43.86002886002886,27.636842708213994,33.27192118226601,67.04233433485746,"Momentum_20, Trend_MA50, RSI_14",34.4,Below Average
QRVO,107.9800033569336,-0.07432488688842298,0.026846919302619992,21.368272602558136,58.526315789473685,45.5062656641604,37.148429584599796,38.35064935064935,67.80570362358498,"Momentum_20, Volatility_30, Trend_MA50",32.4,Below Average
ENTG,128.52000427246094,-0.08441968552348833,0.049835045843345756,42.52077043056488,58.526315789473685,52.36359615616582,32.22606150954057,39.526382263903486,41.72478581500864,"Momentum_20, RSI_14, Trend_MA50",47.7,Below Average
OLED,76.62000274658203,-0.08305403320704108,0.030913373780379744,60.03650426864624,58.73684210526316,28.938851471109537,26.196334981095827,24.65205717914696,35.24259619147611,"RSI_14, Momentum_20, Volatility_30",51.7,Neutral
GLW,143.60000610351562,-0.13701916243550094,0.04853290702248039,88.73811960220337,49.684210526315795,59.30069930069931,29.627301572039805,33.524048625792815,48.639600252503485,"Volatility_30, Momentum_20, Z_Score_20",65.3,Above Average
