Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model
CLDN.L,314.30499267578125,-0.01317113759566324,0.01002704404227701,61.08272671699524,71.875,31.57936507936508,23.32604808706758,22.145937553907192,20.67450183681163,"Trend_x_Vol, Trend_MA50, Return_5d",60.0,Above Average,xgboost
BMW.DE,78.5,0.009256894214490163,0.017655637018623153,84.74189043045044,63.71134020618556,35.02088554720133,30.238797917058786,30.221350710481147,42.519672740751155,"RSI_x_Trend, Volatility_30, Momentum_x_Vol",59.9,Neutral,xgboost
DASH,146.60000610351562,-0.03527244257394757,0.030371267485511857,63.11624050140381,52.63157894736842,38.79120879120879,24.85398360539653,29.758755701327324,22.008583891474274,"RSI_x_Trend, Trend_x_Vol, Volatility_30",59.9,Neutral,xgboost
CME,293.7799987792969,-0.012769634936608654,0.016745045677910145,60.16913056373596,64.0,40.13186813186813,15.011904761904763,19.78301886792453,27.887466192292266,"Volume_MA_Ratio, Return_5d, Volatility_30",59.9,Neutral,xgboost
NKE,51.369998931884766,-0.013443456252008268,0.017087919505477348,55.58714270591736,64.0,42.86507936507936,24.694432440555584,27.402874775872483,23.34711956982214,"Volatility_30, Trend_x_Vol, RSI_14",59.9,Neutral,xgboost
STX,380.07000732421875,0.0033791777777187892,0.04182698711618433,79.59298491477966,44.8421052631579,50.74285879418197,45.74531024531025,41.76783766678831,51.3546729731906,"Volatility_30, Trend_x_Vol, RSI_x_Trend",59.8,Neutral,xgboost
BARC.L,381.6700134277344,-0.0013867052913901778,0.026257718230813222,84.94374752044678,54.10526315789474,30.122100122100118,11.118020191190924,15.811555892438644,32.58459857435504,"RSI_x_Trend, Trend_x_Vol, Volatility_30",59.7,Neutral,xgboost
HLN.L,372.8999938964844,0.016353230034920063,0.021449403210188817,78.0981183052063,67.27272727272728,42.10267379679144,23.309449171518132,29.825374198146825,49.94124201154934,"RSI_x_Trend, Trend_x_Vol, Z_Score_20",59.7,Neutral,xgboost
VRTX,433.07000732421875,-0.04555468628515502,0.02634398936411092,77.39859819412231,57.263157894736835,32.27004261887983,27.854365643839326,27.56997540800358,39.309343325284196,"Trend_x_Vol, Trend_MA50, Momentum_20",59.6,Neutral,xgboost
UCB.BR,253.60000610351562,0.0063492305695065365,0.023089040235253235,66.26855731010437,54.22680412371134,46.09052711993888,32.43396657527092,37.455042448996736,39.874750411892045,"Return_10d, Volatility_30, RSI_14",59.5,Neutral,xgboost
JD.L,68.13999938964844,0.0023535749457788135,0.02234283726426258,64.06745314598083,55.625,33.59564826751045,29.804602374369814,28.71666666666667,26.00730894595982,"RSI_x_VoL, Return_5d, Volatility_30",59.5,Neutral,xgboost
STAN.L,1537.5,0.0016286644951140072,0.026928749685557914,66.97982549667358,57.5,46.13293373293373,23.755568408199984,30.191291812116123,36.405529953917046,"Momentum_20, Momentum_x_Vol, Volatility_30",59.4,Neutral,xgboost
BX,108.06999969482422,-0.014229659743470569,0.02817520360268379,86.76814436912537,51.36842105263158,40.14739747920525,25.789259051379865,28.82830468350437,45.50522042318445,"Volatility_30, Trend_x_Vol, Return_10d",59.3,Neutral,xgboost
NXT.L,12495.0,0.008881711748082388,0.015493598910359695,75.43652057647705,63.125,43.57142857142857,38.40385421030582,36.82640179280717,42.01680672268908,"Trend_MA50, Volatility_30, Momentum_x_Vol",59.2,Neutral,xgboost
CAP.PA,96.23999786376953,0.0004158099459075082,0.017971756540619836,71.78301215171814,52.78350515463918,24.3777365910105,27.5068082788671,25.799899897262982,21.33419694094691,"Trend_x_Vol, Trend_MA50, RSI_14",59.2,Neutral,xgboost
CCC.L,2870.0,-0.0020862308762169546,0.017033045096009506,64.52310085296631,56.25,32.17662951705505,27.191329267942173,27.098217981128506,12.5,"Momentum_x_Vol, RSI_x_Trend, Volatility_30",59.2,Neutral,xgboost
CDNS,271.7699890136719,-0.03153733254046931,0.02770511677838534,53.10276746749878,59.368421052631575,42.57606522931601,36.067302510530965,36.40337377802166,27.61498553923849,"RSI_14, Momentum_x_Vol, Volume_MA_Ratio",59.2,Neutral,xgboost
ABNB,122.87000274658203,-0.06249042396288895,0.025680867773633893,77.66338586807251,57.47368421052632,33.48671497584541,19.721564941766182,20.817629963281018,34.551482104591685,"Volatility_30, RSI_14, Return_5d",59.1,Neutral,xgboost
HWDN.L,779.5,0.0,0.026257976976078096,68.7313973903656,61.041666666666664,25.05860805860806,19.140304140304142,21.139534535209577,19.562416018198206,"Trend_x_Vol, Momentum_20, RSI_x_Trend",59.1,Neutral,xgboost
BEI.DE,75.63999938964844,0.011229897107215114,0.03938156399341123,64.21253681182861,61.030927835051536,26.2458374958375,41.0708041958042,30.827310497388396,29.34230849146968,"Volatility_30, Trend_x_Vol, Return_5d",59.1,Neutral,xgboost
ESTC,48.52000045776367,-0.054375381813566936,0.04428498061130488,55.10961413383484,61.473684210526315,53.28709677419355,36.76136822703631,42.862755676972604,37.250674563947186,"RSI_x_Trend, Return_5d, RSI_x_VoL",59.1,Neutral,xgboost
BTRW.L,257.70001220703125,0.007821725782788613,0.0260350292393658,59.16140675544739,63.75,34.15781342840167,23.840838509316768,27.186878334760557,27.54197218112546,"Momentum_20, Momentum_x_Vol, Volatility_30",59.0,Neutral,xgboost
ACS.MC,103.4000015258789,0.008780502691501546,0.02074560730518302,73.53408336639404,57.319587628865975,49.33766233766234,32.44687946100426,37.82779538397516,42.4489858199139,"Trend_x_Vol, Volatility_30, RSI_x_VoL",58.9,Neutral,xgboost
ADS.DE,132.3000030517578,0.001893222220540336,0.01847560426145297,66.25951528549194,59.175257731958766,30.061619861619864,17.01794119858636,20.392820212369084,27.315943415716163,"Trend_x_Vol, Volatility_30, RSI_14",58.9,Neutral,xgboost
NWG.L,544.0,0.007780682293460961,0.02219292753878479,61.02573871612549,56.66666666666667,55.1624895572264,21.116161059018204,29.346742719122556,33.84188926305738,"Return_10d, Volatility_30, Z_Score_20",58.9,Neutral,xgboost
