Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
AMAT,456.489990234375,0.005462391611211981,0.029214870833123442,67.63560323334747,44.21052631578947,31.628137907047517,21.735248958588038,23.675870727836088,35.03965121002578,"Trend_MA50, Volatility_30, Momentum_20",52.4,Neutral,catboost,base
PGR,217.6199951171875,0.006614518061115238,0.015323102302768956,64.21459089067324,64.63157894736841,37.09553349875931,26.690786690786688,29.975969082225287,47.30343773888334,"Volatility_30, Return_10d, RSI_14",52.4,Neutral,catboost,base
DCC.L,6330.0,0.0,0.0022924798896661884,53.27170230785888,67.29166666666666,36.36677115987461,16.64249269093676,22.377816239885203,38.888888888888886,"Volatility_30, Trend_MA50, Return_10d",52.2,Neutral,catboost,base
GLE.PA,74.72000122070312,0.011369842968507848,0.01532584632630126,53.11207701227845,54.63917525773195,58.69675933614553,25.41584077385408,33.18452380952381,44.37298187404748,"Volatility_30, Trend_MA50, Momentum_20",51.8,Neutral,catboost,base
ITRK.L,5850.0,0.0,0.000908276326451056,69.97729457083197,61.875,30.273863538155734,22.402957175258525,24.928378613723442,55.55555555555556,"Volatility_30, Trend_MA50, Momentum_20",51.7,Neutral,catboost,base
MRK,143.92999267578125,-0.005390187284202486,0.027422644408794095,48.99220675931348,58.10526315789474,41.76034086091012,27.683631683631678,32.65996893477375,35.32014612265135,"Volatility_30, Trend_MA50, Momentum_20",51.6,Neutral,catboost,base
GOOGL,338.5,0.01773900718043908,0.021474363671163798,57.76149259281643,54.94736842105264,51.251105216622456,21.58599511691711,25.851865724050747,44.28571270898728,"Volatility_30, Return_10d, Momentum_20",50.8,Neutral,catboost,base
EXPN.L,2782.0,0.0010795250089961073,0.01977446734447184,50.93295838281523,66.04166666666666,31.06600530421563,29.830005120327694,29.86836397556217,36.76703645007924,"Volatility_30, Trend_MA50, Momentum_20",50.8,Neutral,catboost,base
INF.L,889.4000244140625,0.01715461983209754,0.013857865013963029,64.9938975466636,55.625,37.45843089372501,28.399251986909768,27.37456073338426,45.622134289519444,"Volatility_30, Momentum_20, Trend_MA50",50.6,Neutral,catboost,base
ANTO.L,3790.0,0.005038451339167249,0.030747360609742484,57.22840804338567,53.125,49.92488741908246,20.534835534835537,28.38137272563502,44.255744255744254,"Trend_MA50, Volatility_30, Momentum_20",50.3,Neutral,catboost,base
JPM,356.2300109863281,0.007551797279588657,0.008477289417872994,54.18153401432253,61.26315789473684,45.535185744488075,30.508288946076966,33.26325731376727,56.772546412024276,"Volatility_30, Trend_MA50, Momentum_20",50.3,Neutral,catboost,base
ADM.L,3786.0,0.0,0.017017501261829403,40.37320980001148,64.16666666666666,45.371212121212125,25.55968027952023,32.00907111756168,34.42622950819671,"Volatility_30, Trend_MA50, Momentum_20",50.1,Neutral,catboost,base
ZAL.DE,22.31999969482422,0.0022451385735431373,0.031668123719981574,70.35425852003354,55.833333333333336,31.530303030303024,13.774350649350648,18.59965215383172,46.2418224776019,"Trend_MA50, Volatility_30, Momentum_20",50.0,Neutral,catboost,base
ADBE,252.22999572753906,0.013663922643833093,0.02735239835776357,40.56670801230332,58.526315789473685,44.13810689514484,39.35570357861379,38.144007076514825,35.99611648255278,"Volatility_30, RSI_14, Trend_MA50",49.7,Below Average,catboost,base
SAP.DE,177.25999450683594,-0.003149324003579368,0.021385286718255632,50.11848356116746,53.541666666666664,37.2561425061425,37.40834473324214,30.01383781663595,37.731583870085835,"Trend_MA50, Volatility_30, Momentum_20",49.6,Below Average,catboost,base
