Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
AUTO.L,505.3999938964844,-0.011345888442971908,0.0241057799447583,67.24357604980469,51.458333333333336,22.880052243862984,26.621194897056967,22.286401317980268,85.0419475006142,"Trend_MA50, RSI_14, Z_Score_20",36.3,Below Average,xgboost,base
AON,343.55999755859375,0.03578641210111355,0.01693704200846631,25.898411870002747,62.315789473684205,35.67027914614122,28.340226082161564,30.60239726795071,54.629284784459905,"Trend_MA50, Return_5d, Momentum_20",36.3,Below Average,xgboost,base
LIN.DE,469.3999938964844,0.0029914399497530386,0.014734612649889615,42.519885301589966,60.625,30.43594159723192,30.80885188616586,29.86623717859795,62.228254785162164,"Momentum_20, Trend_MA50, Volatility_30",36.2,Below Average,xgboost,base
ZAL.DE,25.540000915527344,-0.004676497762990728,0.02228640164392294,35.6397807598114,55.416666666666664,34.15204678362573,8.98210485167007,13.401328380051785,57.28001625977059,"Trend_MA50, Volatility_30, Momentum_20",35.9,Below Average,xgboost,base
WLN.PA,10.557999610900879,-0.023673064150956047,0.05187626054247266,27.599018812179565,53.81443298969073,33.001511987904095,47.39767842709019,37.31422275884045,42.89253592706711,"Trend_MA50, Volatility_30, RSI_14",35.7,Below Average,xgboost,base
FLTR.L,7872.509765625,-0.01741016405079876,0.03042970088593845,36.802878975868225,53.958333333333336,26.20851370851371,23.360367113118393,23.358034736347992,46.520245066061506,"Trend_MA50, RSI_14, Volatility_30",35.6,Below Average,xgboost,base
EL.PA,174.10000610351562,0.00635841678332727,0.021292992228320328,32.16888606548309,52.371134020618555,29.298128214352072,37.13206628555466,29.40191340108034,40.27150961458463,"Trend_MA50, Momentum_20, Volatility_30",35.1,Below Average,xgboost,base
TMO,513.3300170898438,0.02387512383918633,0.022537656931502982,38.13503682613373,60.63157894736842,32.32300450972178,31.307303449238937,30.227602586093155,64.85895520333204,"Return_10d, Trend_MA50, Volatility_30",35.0,Below Average,xgboost,base
UNH,426.5400085449219,0.026249316781606025,0.017165706605019523,32.99296200275421,56.631578947368425,40.55383022774327,33.25960915322618,35.20187027530865,62.335140552740825,"Trend_MA50, Z_Score_20, Momentum_20",34.9,Below Average,xgboost,base
BLK,980.3800048828125,0.01957236924581185,0.01843361837708318,32.62908160686493,58.315789473684205,30.0207336523126,11.066176470588236,15.963551801509624,41.91655884620107,"Trend_MA50, Return_10d, Volatility_30",34.6,Below Average,xgboost,base
