Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
NWG.L,697.7999877929688,0.022567354671666928,0.012341870354671412,53.453951911340866,55.83333333333333,52.685433598989974,27.261772995547766,35.52091721470633,59.162315376405246,"Volatility_30, Return_10d, Momentum_20",51.0,Neutral,lightgbm,interactions
CON.DE,70.5199966430664,-0.002545973308988314,0.015299247829974221,56.84542109680988,59.166666666666664,46.35811556864188,23.007904376325424,29.480903251805405,56.85039105185409,"Volatility_30, Return_10d, Momentum_x_Vol",50.6,Neutral,lightgbm,interactions
SIE.DE,264.6499938964844,0.025377712662051577,0.01645422127304968,45.00933032188445,59.583333333333336,43.451243510067044,28.71262098335269,30.56866837658314,35.51658085701544,"Volatility_30, Return_10d, Trend_MA50",50.4,Neutral,lightgbm,interactions
PGR,217.6199951171875,0.006614518061115238,0.015323102302768956,67.54832770079648,58.31578947368422,29.424412647942063,29.62727362727363,28.364854215918047,47.30343773888334,"Volatility_30, Return_10d, RSI_14",50.3,Neutral,lightgbm,interactions
TFC,50.400001525878906,0.0013908144700489622,0.011312448110975672,66.84889687987791,58.10526315789474,31.190476190476186,19.62968704912439,22.03696086049027,49.85121564932079,"Volatility_30, RSI_14, Return_10d",49.5,Below Average,lightgbm,interactions
FRE.DE,45.040000915527344,0.0074935481657880665,0.013046676065053622,49.907283653806054,54.58333333333333,35.225756322530515,33.62668086806018,31.82376511370297,37.17107657249554,"Volatility_30, Trend_MA50, Return_5d",49.5,Below Average,lightgbm,interactions
VIE.PA,31.440000534057617,0.0,0.012107902770288972,42.56757955642721,59.38144329896907,30.378851540616246,19.36309131431083,18.673032916740006,12.250679120053874,"Volatility_30, Trend_x_Vol, RSI_14",49.3,Below Average,lightgbm,interactions
SPGI,410.7099914550781,0.000706539685825458,0.01692906532450895,55.054808989941264,54.315789473684205,28.195677707305617,29.486633249791147,27.07190951125377,39.489262110246116,"Volatility_30, Return_5d, Volume_MA_Ratio",49.0,Below Average,lightgbm,interactions
DCC.L,6330.0,0.0,0.0022924798896661884,42.44558851797965,66.875,38.14646464646464,21.633898033561614,26.707568998936768,38.888888888888886,"Volatility_30, Return_5d, RSI_x_Vol",48.9,Below Average,lightgbm,interactions
HLMA.L,3634.0,0.012820512820512775,0.018444669058709992,53.59770786769646,57.083333333333336,43.46022451979535,30.50908948774803,33.625661318142946,58.423913043478265,"Volatility_30, RSI_14, Z_Score_20",48.8,Below Average,lightgbm,interactions
PUM.DE,21.690000534057617,-0.023852331038477503,0.015846668147156927,27.84441947798788,58.958333333333336,42.809767385214954,28.66233766233766,33.125554126797766,22.749602687893272,"Volatility_30, Return_5d, Z_Score_20",48.6,Below Average,lightgbm,interactions
MRK.DE,131.4499969482422,-0.0015191565325817225,0.010395828457057537,37.81599334884643,62.08333333333333,29.15374947633012,22.6256038647343,23.132044013682332,27.58625406987879,"Volatility_30, Momentum_x_Vol, Trend_MA50",48.3,Below Average,lightgbm,interactions
KGF.L,288.5,0.0003467618087105162,0.015574826191387057,46.98330929870413,49.16666666666666,24.197945845004668,23.34767127870576,21.493470719782817,23.96823843649092,"Volatility_30, RSI_x_Trend, Momentum_20",47.9,Below Average,lightgbm,interactions
MUV2.DE,503.3999938964844,0.010843361237920401,0.012090019273458626,33.180517384291235,60.833333333333336,43.890621320408556,48.699595423733356,43.46061231510148,39.54978085658508,"Volatility_30, Return_5d, RSI_x_Trend",47.9,Below Average,lightgbm,interactions
BLK,1079.6500244140625,0.016236821916032707,0.014339140969392627,21.3698059885934,60.63157894736842,48.33299232736573,28.415550857411326,32.35725868653235,29.733294642150526,"Volatility_30, Return_10d, Momentum_x_Vol",47.6,Below Average,lightgbm,interactions
IAG.L,419.70001220703125,0.017948155792278042,0.014760661247799421,51.615301955983696,52.8421052631579,45.274999091932735,27.99898112398112,33.41731021903424,48.06764718348663,"Volatility_30, Return_5d, RSI_x_Trend",47.5,Below Average,lightgbm,interactions
UNH,379.0899963378906,-0.023668493021269277,0.013068488672101019,46.6140595176088,55.789473684210535,44.10869903516963,51.231295586134294,44.33237170466272,41.85153443064791,"Volatility_30, Return_10d, Z_Score_20",47.5,Below Average,lightgbm,interactions
BNP.PA,103.76000213623047,0.010911951999631242,0.013685440471857909,37.62292684226405,56.08247422680413,44.01960784313725,26.55868250990202,32.49801662615436,38.77551394242417,"RSI_x_Vol, Volatility_30, Return_5d",47.1,Below Average,lightgbm,interactions
GOOGL,338.5,0.01773900718043908,0.021474363671163798,46.356737036907234,56.421052631578945,52.44252873563219,22.504467769135893,27.171856503586746,44.28571270898728,"Volatility_30, Volume_MA_Ratio, Return_10d",47.0,Below Average,lightgbm,interactions
AZN.L,11708.0,-0.00425242388161251,0.02179976755258339,36.45568246908486,63.541666666666664,36.097170106316455,39.26977687626774,37.160510554996755,36.145833333333336,"Volatility_30, Return_10d, RSI_x_Vol",46.9,Below Average,lightgbm,interactions
HSBA.L,1552.5999755859375,0.0154349088201029,0.012590041812049434,38.139374155097855,59.16666666666667,59.995898838004095,21.119722988009432,30.1437641723356,58.68020141006877,"Volatility_30, RSI_14, RSI_x_Trend",46.6,Below Average,lightgbm,interactions
SAN.PA,73.26000213623047,-0.004213640884594971,0.01009627794544322,32.914978159365965,61.85567010309278,29.220439691027927,22.140563421398337,24.312167678638808,11.095945244020086,"Volatility_30, RSI_x_Vol, Volume_MA_Ratio",46.5,Below Average,lightgbm,interactions
