Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
MTX.DE,327.70001220703125,-0.008771911200680216,0.02733567947266673,75.7402559774275,62.08333333333333,44.79089026915114,28.966019847598794,34.45774587075205,54.88029445229552,"Volatility_30, Trend_x_Vol, RSI_14",59.1,Neutral,catboost,interactions
AIR.DE,169.4199981689453,-0.008427966968642342,0.02455751136337653,67.91796332428368,62.708333333333336,55.24531024531025,31.01364522417154,30.73994625781353,54.777065592827825,"Volatility_30, Return_5d, Trend_x_Vol",58.1,Neutral,catboost,interactions
ITRK.L,3810.0,0.010610079575596787,0.038168117897692644,88.63487367760614,65.6842105263158,39.68379446640316,22.563607085346213,27.095219936063444,68.72099801702011,"Volatility_30, Return_10d, Trend_MA50",57.6,Neutral,catboost,interactions
RI.PA,65.22000122070312,0.009285027060027984,0.025405689438802205,88.97196088201945,58.55670103092784,25.284348864994026,18.987914713721164,20.37304693713157,50.22222721429307,"Volatility_30, Return_10d, Return_5d",56.7,Neutral,catboost,interactions
CME,295.29998779296875,-0.012143327774906787,0.015589976768094888,71.23918987802246,60.0,30.71428571428571,14.836184616672421,17.442351299494156,39.52593996679123,"Volatility_30, Return_5d, Return_10d",55.8,Neutral,catboost,interactions
LLOY.L,100.9000015258789,0.0027827347610203113,0.025527373342088724,86.34732086991337,55.78947368421052,40.87976003865782,24.383996919447856,30.116542267821465,63.80014506746,"Volatility_30, Return_10d, Z_Score_20",55.4,Neutral,catboost,interactions
WLN.PA,0.24709999561309814,-0.0202220922884071,0.15232754331033618,68.7271253456375,50.92783505154638,29.96146528596106,44.451125589279094,34.668160808051866,31.2704659193772,"Volatility_30, Z_Score_20, Trend_x_Vol",55.4,Neutral,catboost,interactions
CPG.L,27.56999969482422,-0.018511942148058846,0.19903154178380345,56.10837900540706,63.36842105263158,24.299716756112105,32.55753018910914,27.180827886710244,0.8755360651724544,"Volatility_30, RSI_x_Vol, Return_5d",55.3,Neutral,catboost,interactions
GLE.PA,71.4000015258789,0.0071942748006983415,0.03488785722237736,81.24161687313384,50.515463917525764,51.04792062701405,26.965538847117795,31.901132136908416,65.74225096969838,"Volatility_30, Return_5d, Trend_x_Vol",55.1,Neutral,catboost,interactions
MSFT,370.8699951171875,-0.005897049250381925,0.013083137599471207,59.791091028726676,58.526315789473685,35.72014260249554,43.52405614772677,36.340859332238644,39.487769055693406,"Volatility_30, Return_10d, RSI_x_Trend",55.0,Neutral,catboost,interactions
PUB.PA,73.5199966430664,0.02395534147914624,0.017439438657953672,75.99999392207282,61.237113402061844,32.86172872379769,28.460513177754557,26.877652289416993,56.68963376294695,"Volatility_30, Return_10d, Return_5d",54.9,Neutral,catboost,interactions
HEI.DE,189.6999969482422,0.029579359284896523,0.030493173715576666,85.77995509491616,53.54166666666667,41.54798458973032,24.01624397614964,27.63831884313812,69.65919226542547,"Volatility_30, RSI_x_Vol, Return_5d",54.6,Neutral,catboost,interactions
ICE,160.60000610351562,-0.008458326275621375,0.015778646144069,69.92876361924318,62.526315789473685,38.75457875457876,21.108381814264167,24.217477413928755,53.5844340982734,"Volatility_30, RSI_x_Vol, Volume_MA_Ratio",53.8,Neutral,catboost,interactions
BT-A.L,215.85000610351562,0.0018566217727518097,0.020421065759682732,61.80221554374909,59.1578947368421,50.82192896709025,20.867691029900335,27.569687988594062,48.25870752517471,"Volatility_30, Return_5d, RSI_x_Trend",53.4,Neutral,catboost,interactions
AON,312.57000732421875,-0.03942835529476707,0.01760208629685717,66.92731241185406,61.684210526315795,37.0005120327701,29.455742214362903,32.14158095514028,40.03661738096324,"Volatility_30, RSI_x_Vol, Return_5d",53.2,Neutral,catboost,interactions
MRK.DE,111.8499984741211,0.004039469857077593,0.02542684734544828,70.99772209615432,66.04166666666666,29.832775919732438,22.857142857142854,24.902556164166068,58.85826984514127,"Volatility_30, Trend_x_Vol, Return_5d",52.8,Neutral,catboost,interactions
AV.L,626.5999755859375,-0.0071304075013186585,0.021468916986122608,64.2076285468472,64.0,43.142857142857146,15.551879422847161,20.96969696969697,53.216913930274025,"Volatility_30, Return_5d, Return_10d",52.4,Neutral,catboost,interactions
IFX.DE,42.82500076293945,0.010261886755234206,0.04024995696598271,62.019572462220154,58.541666666666664,56.644855144855136,43.25466428995841,44.1713983914927,68.68882772438948,"Volatility_30, RSI_14, Z_Score_20",52.3,Neutral,catboost,interactions
DSY.PA,16.815000534057617,-0.006499185108503114,0.017117042698030112,57.62873934668633,62.680412371134025,30.024175824175824,25.294435294435296,26.93840908632411,39.220463868882256,"Volatility_30, Trend_MA50, Return_10d",52.1,Neutral,catboost,interactions
META,629.8599853515625,0.00233926489737013,0.028444699532832532,56.32113940996643,57.02127659574468,47.152108956987,39.72694109356216,41.75090997786033,58.65035445828687,"Volatility_30, RSI_x_Vol, Trend_MA50",52.0,Neutral,catboost,interactions
FME.DE,40.34000015258789,0.007492488266757524,0.01288802650046615,67.72547343765358,62.291666666666664,46.009720392329086,29.068796076365466,34.115904659984245,68.71612122616844,"Volatility_30, RSI_x_Vol, Momentum_20",51.2,Neutral,catboost,interactions
BLK,999.3099975585938,-0.0023062614263441583,0.022221780353233075,76.22600802126101,58.526315789473685,39.09792663476874,22.429455706894732,27.674037147105945,62.481920208220316,"Volatility_30, Return_10d, Return_5d",51.1,Neutral,catboost,interactions
AHT.L,53.720001220703125,-0.9899999997727656,0.18252844550054606,35.36864920316993,55.26881720430108,40.70422832980972,38.708633398288576,35.98571892242778,9.524931756257828,"Volatility_30, Return_10d, RSI_x_Vol",50.8,Neutral,catboost,interactions
BNP.PA,90.33000183105469,0.009386568190155709,0.026293442069041873,64.47905083245031,60.0,49.6255980861244,27.994882238025372,35.42072829131653,62.53219981682901,"Volatility_30, RSI_x_Vol, Return_5d",50.5,Neutral,catboost,interactions
CVS,79.33000183105469,0.006215189192348536,0.018687607528567664,72.06290205965473,61.05263157894736,56.03676470588234,28.24518871030499,35.390328043069516,77.85662265371818,"Volatility_30, RSI_x_Vol, Return_5d",50.4,Neutral,catboost,interactions
DTE.DE,30.989999771118164,-0.008954291095188971,0.016516424818028848,48.953138478218285,61.25,39.299880135120404,18.75132275132275,24.267117777343497,39.49272044684553,"Volatility_30, Trend_x_Vol, Return_5d",50.3,Neutral,catboost,interactions
CCL.L,2061.0,0.012278978388998052,0.037204448958802344,72.84603902273194,53.473684210526315,41.026315789473685,27.271011100203886,31.72709313413384,67.29297146833682,"Volatility_30, Trend_x_Vol, Volume_MA_Ratio",49.8,Below Average,catboost,interactions
ENGI.PA,29.1299991607666,-0.002397315080268636,0.023222949904214266,68.5355803930753,59.587628865979376,45.81240981240981,21.668894830659536,27.08095823178305,68.25392680559261,"Volatility_30, RSI_x_Vol, Trend_x_Vol",49.8,Below Average,catboost,interactions
BMW.DE,83.83999633789062,0.017722737717281056,0.019749168208908534,79.30534143290421,62.29166666666667,41.874615805650286,32.81607181063703,33.92037248174447,78.71366831834129,"Volatility_30, RSI_x_Vol, Return_10d",49.7,Below Average,catboost,interactions
TMO,496.1099853515625,-0.008692015701131428,0.017556660563456734,65.18526655121633,65.05263157894737,42.613670482522934,37.01960784313725,32.55852056234398,62.9377948959952,"Volatility_30, Return_10d, RSI_x_Vol",49.6,Below Average,catboost,interactions
SIE.DE,229.4499969482422,0.01190737353138771,0.031039911553117576,67.93923037713294,61.875,38.13987063987064,29.97069597069597,32.74504853452222,63.59118685799957,"Volatility_30, Return_5d, Return_10d",49.0,Below Average,catboost,interactions
AUTO.L,474.3999938964844,0.0010550749239073287,0.019149380465985844,64.96547414354546,58.526315789473685,29.05020479316685,34.044871794871796,27.027497623455826,47.0754659400796,"Volatility_30, RSI_x_Vol, Return_10d",49.0,Below Average,catboost,interactions
ALV.DE,377.29998779296875,-0.002643404790558135,0.015951002915738866,83.18706959950981,58.541666666666664,40.50888192267503,19.001216077828982,24.232242738028404,76.83741118290035,"Volatility_30, Return_10d, RSI_x_Trend",48.7,Below Average,catboost,interactions
RWE.DE,59.040000915527344,0.002036706556540313,0.018353368503343345,45.10716258275742,59.375,61.771336553945254,17.809483147133466,22.203368273376395,55.031457763465326,"Volatility_30, RSI_x_Vol, Return_10d",48.7,Below Average,catboost,interactions
CNA.L,211.39999389648438,-0.007977532418302458,0.017500018829665943,50.00856464869615,59.578947368421055,44.366635543106135,32.441639158523174,36.52620041501011,53.139530221085586,"Trend_x_Vol, RSI_x_Trend, Volatility_30",48.5,Below Average,catboost,interactions
CSCO,82.22000122070312,-0.011422351438705514,0.017332070910952204,70.73937022646084,56.0,42.23376623376623,16.221802703423105,21.712137375828767,62.85875227389918,"Volatility_30, RSI_14, Return_10d",48.3,Below Average,catboost,interactions
ADS.DE,137.8000030517578,0.005839438333998581,0.021470372365032075,57.56533550518368,60.833333333333336,36.090909090909086,23.01098901098901,25.827680158219756,59.266807507447595,"Volatility_30, Return_10d, RSI_x_Vol",48.1,Below Average,catboost,interactions
ORCL,138.08999633789062,0.0016683282063019167,0.028993082708486162,43.24306145012052,53.473684210526315,37.33306133550932,33.995337995338,34.858289511497865,35.958334319281605,"Volatility_30, RSI_14, Trend_x_Vol",47.6,Below Average,catboost,interactions
IAG.L,388.3999938964844,0.0020639519617424718,0.03415418262050608,88.69674480871248,49.05263157894737,35.975723622782446,16.62641047477113,21.77663616053709,71.72480205989444,"Volatility_30, Return_5d, RSI_14",47.5,Below Average,catboost,interactions
NG.L,1347.5999755859375,-0.002221235046815817,0.018250534339379242,65.28063789583689,59.789473684210535,41.39615712505738,24.433370247323737,26.579399296380434,63.805696824164755,"Volatility_30, Trend_MA50, Return_10d",47.4,Below Average,catboost,interactions
BMY,58.619998931884766,-0.014292958993961657,0.016496980696413973,50.651640941780684,56.0,42.19546949214468,32.76954614797864,35.67494502831237,54.160580323853765,"Volatility_30, Return_5d, RSI_14",47.4,Below Average,catboost,interactions
BATS.L,4351.0,0.0034594095940958525,0.01616113349361976,52.290461585426996,55.78947368421052,45.15498627204616,19.07141086073691,25.665174539078684,49.65635738831615,"Volatility_30, RSI_14, RSI_x_Vol",47.2,Below Average,catboost,interactions
SPGI,415.4200134277344,-0.020974721301991295,0.015959844021254964,56.05014287174258,58.94736842105262,33.796648684204904,27.10455196123827,29.62959121942788,45.293080243337286,"Volatility_30, Return_10d, Trend_x_Vol",47.1,Below Average,catboost,interactions
GS,907.7999877929688,0.004514691743139565,0.023989762309126028,84.11456635676893,53.68421052631578,34.228734228734226,22.855714237774038,26.901797589524932,76.18174057528265,"Volatility_30, RSI_14, RSI_x_Vol",47.0,Below Average,catboost,interactions
LLY,939.469970703125,-0.016457491910616517,0.02079635646740389,42.91916120347215,56.63157894736842,49.235069612428106,38.23909723561292,41.63743027920857,57.790128805556044,"Volatility_30, RSI_x_Vol, Momentum_20",47.0,Below Average,catboost,interactions
ML.PA,30.450000762939453,0.005282266179466921,0.01991825961326161,79.15660961631616,54.84536082474227,25.142857142857142,20.346320346320347,19.763123512432266,68.21053426219167,"Volatility_30, RSI_x_Vol, Trend_MA50",46.9,Below Average,catboost,interactions
DG.PA,135.64999389648438,-0.009130752781078888,0.017240014712722223,60.39379553990104,60.41237113402061,41.83783536724714,31.31379800853485,33.04990959984995,68.41083030548023,"Volatility_30, RSI_x_Vol, Z_Score_20",46.7,Below Average,catboost,interactions
FRE.DE,44.70000076293945,0.004494399167178642,0.016694135353794035,44.03033799083804,61.875,44.457393483709275,32.8948909383692,35.07384791304363,51.49701248514523,"Volatility_30, Trend_MA50, RSI_x_Vol",46.4,Below Average,catboost,interactions
DHR,189.61000061035156,-0.0175138856241559,0.018148909488264368,53.776471956995884,58.73684210526316,33.722478238607266,30.486311074546364,30.885970160724064,50.37571437328532,"Volatility_30, Z_Score_20, Trend_MA50",46.3,Below Average,catboost,interactions
ACA.PA,17.174999237060547,-0.0014535770215067245,0.020551190465387746,63.690881466537455,57.319587628865975,38.2462995094574,27.461953207600146,29.509263138958232,64.15383902104361,"Volatility_30, RSI_x_Vol, RSI_14",45.9,Below Average,catboost,interactions
PGR,194.1300048828125,-0.02876725965346638,0.012810308766518005,32.79386213486878,66.73684210526315,39.300994344097795,27.570961718020538,30.90848252329082,31.65379771613469,"Volatility_30, Return_5d, RSI_14",45.9,Below Average,catboost,interactions
NXT.L,13420.0,-0.0011164867882397234,0.018505371066580567,69.55896701732694,60.421052631578945,42.2138043278929,36.20728291316526,35.47371299454543,74.4466800804829,"Volatility_30, RSI_x_Trend, Trend_MA50",45.8,Below Average,catboost,interactions
QCOM,128.05999755859375,0.0024265953705968624,0.013519230727213212,53.821627881776315,56.63157894736842,34.0979105588906,26.750146250146248,29.482832062748656,44.77866051464309,"Volatility_30, RSI_14, Z_Score_20",45.8,Below Average,catboost,interactions
FLTR.L,7614.0,-0.00807712350182388,0.035979644284730675,48.51163220499342,54.736842105263165,38.01412535530183,39.63367879157353,37.54867827549445,42.99706170421155,"Volatility_30, RSI_x_Vol, Trend_x_Vol",45.5,Below Average,catboost,interactions
MC.PA,483.29998779296875,-0.0013431643716632635,0.02105812325980331,61.86495454195673,61.23711340206186,35.86367880485527,27.3406740318505,26.58070124601565,62.35924278443364,"Volatility_30, Volume_MA_Ratio, Z_Score_20",44.9,Below Average,catboost,interactions
EXPN.L,2568.5,-0.00849256900212314,0.019397869150302463,39.528102815194224,66.94736842105263,37.57348111658456,47.5719887955182,41.27756537818135,41.9063270336894,"Volatility_30, Return_10d, Trend_x_Vol",44.8,Below Average,catboost,interactions
GOOGL,317.239990234375,-0.0039247701288198655,0.020133130382599753,47.9573004161668,59.368421052631575,54.82285913320396,28.044769343143958,33.091134043809575,60.13985187849982,"Volatility_30, Return_10d, Return_5d",44.7,Below Average,catboost,interactions
HEN3.DE,66.69999694824219,-0.006553506782934093,0.016615404380591968,41.95030614517308,66.875,39.079365079365076,29.742673992673993,31.134824240087397,52.05480287200354,"Volatility_30, Volume_MA_Ratio, Return_10d",44.6,Below Average,catboost,interactions
ZAL.DE,21.979999542236328,-0.013465041973225733,0.033928246317755095,47.992673261463544,58.75,39.148602732126754,19.267866935058123,25.33108458744162,44.92131167670594,"Volatility_30, Return_5d, RSI_x_Trend",44.5,Below Average,catboost,interactions
JD.L,75.18000030517578,0.008585985803430729,0.02611949278961617,54.4673231423032,57.894736842105274,40.636050911592704,30.013971535710663,31.121115346115346,69.45338606584423,"Volatility_30, RSI_x_Vol, Return_5d",43.2,Below Average,catboost,interactions
LGEN.L,259.54998779296875,-0.0019227072619517616,0.022316651510671085,68.648176768041,65.05263157894737,32.76887871853547,27.63249299719888,26.15671886089309,71.39506902950833,"Volatility_30, RSI_x_Vol, Return_10d",42.6,Below Average,catboost,interactions
